age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
30,services,divorced,secondary,0,0,1,1,cellular,jul,102,3,0,0,unknown,0
46,management,married,secondary,1,-333,0,1,cellular,jul,597,2,0,0,unknown,0
52,management,married,tertiary,0,0,1,0,cellular,jul,161,6,0,0,unknown,0
41,management,single,tertiary,0,1373,0,0,cellular,jul,81,2,0,0,unknown,0
45,technician,married,primary,0,6535,0,0,cellular,jul,639,2,0,0,unknown,0
44,services,married,secondary,0,2439,1,0,cellular,jul,133,2,0,0,unknown,0
36,entrepreneur,single,secondary,0,296,0,0,cellular,jul,122,2,0,0,unknown,0
35,services,married,secondary,0,5,0,0,cellular,jul,153,2,0,0,unknown,0
38,blue-collar,married,secondary,0,1149,0,0,cellular,jul,41,2,0,0,unknown,0
56,retired,married,secondary,0,485,0,0,cellular,jul,70,2,0,0,unknown,0
32,unemployed,married,tertiary,0,7,1,0,cellular,jul,29,3,0,0,unknown,0
58,management,married,secondary,0,2739,1,0,cellular,jul,86,6,0,0,unknown,0
54,admin.,married,primary,0,0,0,0,cellular,jul,255,2,0,0,unknown,0
39,services,married,secondary,0,861,1,0,cellular,jul,218,4,0,0,unknown,0
56,unemployed,married,secondary,0,1340,0,1,telephone,jul,197,6,0,0,unknown,0
56,management,married,tertiary,0,247,0,0,cellular,jul,44,2,0,0,unknown,0
60,retired,married,secondary,0,5632,1,0,cellular,jul,380,7,0,0,unknown,0
44,unemployed,single,primary,1,-4,0,1,cellular,jul,788,2,0,0,unknown,1
36,unemployed,divorced,secondary,0,2178,1,0,cellular,jul,74,2,0,0,unknown,0
54,technician,married,secondary,0,273,1,0,cellular,jul,55,3,0,0,unknown,0
39,blue-collar,married,secondary,0,0,1,0,cellular,jul,61,3,0,0,unknown,0
49,entrepreneur,divorced,unknown,1,-701,1,0,cellular,jul,988,2,0,0,unknown,1
54,admin.,divorced,secondary,0,1383,1,1,cellular,jul,622,4,0,0,unknown,0
47,management,divorced,tertiary,0,8226,1,0,cellular,jul,137,2,0,0,unknown,0
55,unemployed,married,secondary,0,4372,1,0,cellular,jul,122,2,0,0,unknown,0
45,admin.,divorced,unknown,0,998,1,0,telephone,jul,38,2,0,0,unknown,0
42,blue-collar,single,primary,0,92,0,0,cellular,jul,86,2,0,0,unknown,0
44,housemaid,divorced,primary,0,629,0,0,cellular,jul,432,4,0,0,unknown,0
46,admin.,divorced,secondary,0,1203,0,0,cellular,jul,227,8,0,0,unknown,0
39,admin.,married,secondary,0,-139,0,0,cellular,jul,120,2,0,0,unknown,0
40,management,divorced,tertiary,0,69,1,0,cellular,jul,149,2,0,0,unknown,0
55,management,married,tertiary,0,-375,0,0,cellular,jul,814,2,0,0,unknown,1
50,blue-collar,married,secondary,0,0,0,0,cellular,jul,144,9,0,0,unknown,0
31,technician,married,secondary,0,0,1,0,cellular,jul,126,3,0,0,unknown,0
45,management,married,primary,0,321,1,0,cellular,jul,918,4,0,0,unknown,0
57,blue-collar,married,primary,1,195,0,1,telephone,jul,185,4,0,0,unknown,0
52,unemployed,married,primary,0,959,0,0,telephone,jul,694,2,0,0,unknown,1
44,management,divorced,tertiary,0,6486,0,0,cellular,jul,272,4,0,0,unknown,0
56,self-employed,married,secondary,0,784,0,1,cellular,jul,149,2,0,0,unknown,0
37,services,married,secondary,0,4151,1,1,cellular,jul,543,4,0,0,unknown,1
44,services,married,secondary,0,1335,1,0,cellular,jul,94,5,0,0,unknown,0
59,management,married,primary,0,3831,0,0,telephone,jul,87,4,0,0,unknown,0
60,retired,divorced,secondary,0,1091,0,0,cellular,jul,441,5,0,0,unknown,1
47,technician,married,tertiary,0,0,1,1,cellular,jul,89,2,0,0,unknown,0
53,self-employed,married,primary,0,4576,0,0,telephone,jul,82,2,0,0,unknown,0
29,housemaid,married,secondary,0,1082,0,1,cellular,jul,77,4,0,0,unknown,0
52,blue-collar,single,secondary,0,359,1,0,cellular,jul,444,2,0,0,unknown,0
53,technician,married,secondary,0,1389,0,0,telephone,jul,34,4,0,0,unknown,0
59,retired,married,secondary,0,0,1,0,cellular,jul,73,4,0,0,unknown,0
42,blue-collar,married,unknown,0,-406,1,0,cellular,jul,152,5,0,0,unknown,0
56,retired,divorced,secondary,0,1005,0,1,cellular,jul,69,4,0,0,unknown,0
37,blue-collar,single,primary,0,554,1,0,cellular,jul,74,3,0,0,unknown,0
44,unemployed,married,primary,0,51,0,0,cellular,jul,289,4,0,0,unknown,0
38,entrepreneur,married,primary,0,0,1,0,cellular,jul,172,4,0,0,unknown,0
44,blue-collar,married,primary,0,276,1,0,cellular,jul,535,2,0,0,unknown,0
31,management,married,tertiary,0,18,1,0,cellular,jul,72,19,0,0,unknown,0
41,management,single,unknown,0,335,0,0,cellular,jul,44,4,0,0,unknown,0
46,technician,divorced,secondary,0,2862,1,1,cellular,jul,132,3,0,0,unknown,0
41,services,married,unknown,1,-1,0,1,cellular,jul,1171,4,0,0,unknown,1
38,technician,married,secondary,1,238,0,0,cellular,jul,376,8,0,0,unknown,0
44,admin.,married,secondary,0,1305,0,0,cellular,jul,72,4,0,0,unknown,0
59,retired,married,secondary,0,3414,0,0,telephone,jul,117,6,0,0,unknown,0
57,housemaid,divorced,primary,0,3819,0,0,telephone,jul,1001,2,0,0,unknown,0
36,management,married,tertiary,0,96,0,0,cellular,jul,729,4,0,0,unknown,1
58,unemployed,single,secondary,0,1013,1,0,cellular,jul,341,5,0,0,unknown,0
35,admin.,divorced,secondary,0,0,0,0,cellular,jul,186,6,0,0,unknown,0
41,blue-collar,divorced,primary,0,0,0,0,cellular,jul,509,2,0,0,unknown,1
52,self-employed,married,secondary,0,1498,1,0,cellular,jul,1078,11,0,0,unknown,0
53,services,married,secondary,0,1194,0,0,telephone,jul,166,4,0,0,unknown,0
51,technician,married,secondary,1,61,0,1,telephone,jul,27,20,0,0,unknown,0
38,unemployed,single,secondary,0,223,1,0,cellular,jul,698,4,0,0,unknown,0
35,management,married,tertiary,0,648,0,0,cellular,jul,674,2,0,0,unknown,0
55,management,single,secondary,0,1507,1,0,cellular,jul,114,3,0,0,unknown,0
50,entrepreneur,married,secondary,0,1011,1,0,telephone,jul,340,2,0,0,unknown,0
40,technician,married,secondary,0,286,0,0,cellular,jul,106,4,0,0,unknown,0
46,self-employed,single,primary,0,2032,0,0,cellular,jul,424,2,0,0,unknown,0
29,blue-collar,single,tertiary,0,11310,1,0,cellular,jul,436,3,0,0,unknown,0
40,technician,married,secondary,0,657,1,0,cellular,jul,159,2,0,0,unknown,0
50,blue-collar,divorced,primary,0,-333,0,1,cellular,jul,208,2,0,0,unknown,0
46,admin.,divorced,tertiary,0,-363,0,1,cellular,jul,96,11,0,0,unknown,0
35,blue-collar,married,primary,0,0,1,0,cellular,jul,359,2,0,0,unknown,0
36,admin.,single,secondary,0,1328,0,0,cellular,jul,69,9,0,0,unknown,0
53,unemployed,single,secondary,0,4,0,0,cellular,jul,259,3,0,0,unknown,0
48,blue-collar,married,secondary,0,-202,1,1,cellular,jul,225,4,0,0,unknown,0
50,entrepreneur,married,tertiary,0,230,0,0,telephone,jul,1089,4,0,0,unknown,1
56,retired,married,primary,0,152,1,1,cellular,jul,65,7,0,0,unknown,0
40,entrepreneur,married,secondary,0,0,1,0,cellular,jul,106,23,0,0,unknown,0
43,self-employed,divorced,primary,0,0,0,0,cellular,jul,266,6,0,0,unknown,0
44,housemaid,married,primary,0,-156,0,1,cellular,jul,1211,2,0,0,unknown,1
53,entrepreneur,married,tertiary,0,1046,1,1,cellular,jul,50,20,0,0,unknown,0
60,retired,married,primary,0,0,0,0,telephone,jul,130,3,0,0,unknown,0
37,blue-collar,married,primary,0,11,0,0,telephone,jul,109,8,0,0,unknown,0
51,admin.,married,secondary,1,-160,0,1,cellular,jul,118,4,0,0,unknown,0
59,management,married,tertiary,0,1308,0,0,cellular,jul,183,4,0,0,unknown,0
60,housemaid,married,primary,0,726,0,1,cellular,jul,94,5,0,0,unknown,0
41,unknown,married,unknown,0,779,0,0,cellular,jul,647,10,0,0,unknown,0
32,services,married,secondary,0,-31,0,1,telephone,jul,96,6,0,0,unknown,0
54,technician,married,secondary,0,114,0,0,cellular,jul,458,3,0,0,unknown,1
41,services,married,secondary,0,1785,0,0,cellular,jul,225,7,0,0,unknown,0
26,blue-collar,single,secondary,0,179,0,0,cellular,jul,103,3,0,0,unknown,0
30,admin.,single,secondary,0,1223,1,0,cellular,jul,112,5,0,0,unknown,0
47,blue-collar,married,primary,0,269,1,0,cellular,jul,145,5,0,0,unknown,0
42,blue-collar,married,secondary,0,2374,0,0,cellular,jul,143,2,0,0,unknown,0
33,blue-collar,married,secondary,0,328,1,0,telephone,jul,216,9,0,0,unknown,0
30,technician,married,tertiary,0,-340,1,1,telephone,jul,156,8,0,0,unknown,0
34,management,single,secondary,0,356,1,0,cellular,jul,52,7,0,0,unknown,0
45,technician,married,secondary,0,1841,1,0,cellular,jul,154,2,0,0,unknown,0
34,management,married,tertiary,0,2892,1,1,cellular,jul,1165,7,0,0,unknown,0
54,management,single,secondary,0,555,0,1,cellular,jul,117,11,0,0,unknown,0
36,technician,divorced,secondary,0,664,1,1,cellular,jul,266,4,0,0,unknown,0
35,blue-collar,single,unknown,0,217,1,0,cellular,jul,107,11,0,0,unknown,0
39,services,married,secondary,0,1116,1,0,cellular,jul,486,2,0,0,unknown,0
53,technician,married,secondary,0,6671,1,1,cellular,jul,72,9,0,0,unknown,0
40,admin.,divorced,secondary,0,4,0,0,cellular,jul,63,3,0,0,unknown,0
37,student,divorced,tertiary,0,0,0,0,telephone,jul,100,6,0,0,unknown,0
42,unemployed,single,secondary,0,2613,1,0,cellular,jul,174,6,0,0,unknown,0
25,admin.,married,secondary,0,242,1,0,cellular,jul,62,12,0,0,unknown,0
30,services,married,secondary,0,-176,1,0,cellular,jul,47,31,0,0,unknown,0
32,admin.,married,secondary,0,167,1,0,cellular,jul,103,6,0,0,unknown,0
55,blue-collar,single,secondary,0,197,0,0,cellular,jul,95,6,0,0,unknown,0
58,management,married,tertiary,0,591,1,0,cellular,jul,233,3,0,0,unknown,0
30,services,single,secondary,0,726,1,1,cellular,jul,109,3,0,0,unknown,0
44,management,married,secondary,0,-665,0,0,cellular,jul,342,3,0,0,unknown,0
27,housemaid,married,primary,0,3,1,1,cellular,jul,64,4,0,0,unknown,0
26,admin.,single,secondary,0,443,0,0,cellular,jul,84,3,0,0,unknown,0
31,entrepreneur,married,secondary,0,1302,1,0,cellular,jul,89,3,0,0,unknown,0
50,management,married,tertiary,0,398,0,0,telephone,jul,1567,5,0,0,unknown,0
33,admin.,married,secondary,0,0,1,0,cellular,jul,41,5,0,0,unknown,0
44,unknown,single,secondary,0,2023,0,0,cellular,jul,67,21,0,0,unknown,0
45,technician,married,secondary,0,2922,0,0,cellular,jul,153,3,0,0,unknown,0
60,housemaid,married,unknown,0,15681,0,0,cellular,jul,140,3,0,0,unknown,0
43,blue-collar,married,secondary,0,-179,1,0,cellular,jul,335,6,0,0,unknown,0
55,management,married,tertiary,0,33,1,0,cellular,jul,246,3,0,0,unknown,0
35,unemployed,single,secondary,0,0,0,0,cellular,jul,740,3,0,0,unknown,0
38,management,married,tertiary,0,-299,1,0,cellular,jul,86,3,0,0,unknown,0
46,retired,married,secondary,0,119,0,1,cellular,jul,85,2,0,0,unknown,0
59,management,married,tertiary,0,332,1,1,cellular,jul,35,2,0,0,unknown,0
58,retired,divorced,tertiary,0,-1598,1,0,cellular,jul,104,7,0,0,unknown,0
52,management,divorced,tertiary,0,147,0,0,cellular,jul,90,4,0,0,unknown,0
44,blue-collar,divorced,secondary,0,221,0,0,cellular,jul,149,13,0,0,unknown,0
55,entrepreneur,divorced,secondary,0,1553,0,0,cellular,jul,85,3,0,0,unknown,0
55,self-employed,married,primary,0,2349,0,1,telephone,jul,350,3,0,0,unknown,0
35,management,married,tertiary,0,-468,1,0,cellular,jul,540,8,0,0,unknown,1
30,admin.,single,secondary,0,330,0,1,cellular,jul,115,5,0,0,unknown,0
42,services,divorced,secondary,0,732,0,0,cellular,jul,109,3,0,0,unknown,0
53,management,single,tertiary,0,0,0,0,cellular,jul,595,1,0,0,unknown,0
49,technician,married,secondary,0,1712,1,0,cellular,jul,155,3,0,0,unknown,0
52,management,divorced,tertiary,0,0,1,1,cellular,jul,278,3,0,0,unknown,0
53,blue-collar,married,secondary,0,285,1,1,telephone,jul,242,4,0,0,unknown,0
35,blue-collar,married,secondary,0,3188,1,0,cellular,jul,288,3,0,0,unknown,0
54,unemployed,divorced,secondary,0,3721,1,0,cellular,jul,163,1,0,0,unknown,0
58,management,married,tertiary,0,230,1,0,telephone,jul,339,10,0,0,unknown,0
60,retired,married,secondary,0,194,0,1,cellular,jul,61,5,0,0,unknown,0
43,technician,single,secondary,0,34,0,0,telephone,jul,29,1,0,0,unknown,0
41,services,divorced,secondary,0,97,0,0,cellular,jul,244,3,0,0,unknown,0
53,retired,married,primary,0,0,0,0,cellular,jul,123,1,0,0,unknown,0
37,management,single,tertiary,0,2173,0,0,cellular,jul,352,1,0,0,unknown,0
56,management,divorced,tertiary,0,66,0,1,cellular,jul,72,4,0,0,unknown,0
57,services,divorced,secondary,0,4664,0,0,cellular,jul,103,1,0,0,unknown,0
31,technician,divorced,secondary,0,-174,0,1,cellular,jul,113,10,0,0,unknown,0
57,blue-collar,married,primary,0,133,0,1,cellular,jul,173,4,0,0,unknown,0
44,self-employed,single,secondary,0,0,0,0,cellular,jul,187,3,0,0,unknown,0
40,admin.,married,secondary,1,-444,0,1,telephone,jul,168,8,0,0,unknown,0
43,housemaid,married,primary,0,410,1,1,cellular,jul,50,2,0,0,unknown,0
51,housemaid,married,primary,0,0,1,0,telephone,jul,191,3,0,0,unknown,0
40,services,married,secondary,0,251,1,0,cellular,jul,153,6,0,0,unknown,0
59,management,single,tertiary,0,1180,0,0,cellular,jul,22,3,0,0,unknown,0
39,self-employed,single,tertiary,0,3972,0,0,cellular,jul,122,3,0,0,unknown,0
35,services,married,secondary,0,0,1,0,cellular,jul,251,3,0,0,unknown,0
26,blue-collar,single,secondary,0,856,1,1,cellular,jul,95,5,0,0,unknown,0
58,blue-collar,married,primary,0,128,1,0,telephone,jul,49,5,0,0,unknown,0
55,management,married,tertiary,0,2366,1,1,cellular,jul,94,4,0,0,unknown,0
55,unemployed,married,secondary,0,2489,0,0,cellular,jul,207,1,0,0,unknown,0
53,unemployed,married,secondary,0,2248,1,0,cellular,jul,122,1,0,0,unknown,0
42,services,married,unknown,0,1340,0,1,cellular,jul,88,5,0,0,unknown,0
44,services,married,secondary,0,1326,0,0,cellular,jul,96,1,0,0,unknown,0
40,self-employed,single,tertiary,0,819,0,0,cellular,jul,100,3,0,0,unknown,0
59,retired,divorced,secondary,0,679,0,0,cellular,jul,761,4,0,0,unknown,1
45,technician,divorced,secondary,0,167,0,0,cellular,jul,97,11,0,0,unknown,0
46,unemployed,divorced,secondary,0,0,0,0,cellular,jul,638,3,0,0,unknown,0
40,blue-collar,married,secondary,0,384,0,1,cellular,jul,142,3,0,0,unknown,0
42,entrepreneur,married,unknown,0,206,1,0,cellular,jul,695,2,0,0,unknown,1
45,management,married,tertiary,0,1300,0,0,cellular,jul,135,3,0,0,unknown,0
37,admin.,married,unknown,0,892,1,0,cellular,jul,269,17,0,0,unknown,0
57,retired,divorced,secondary,0,39,1,0,cellular,jul,354,3,0,0,unknown,0
48,blue-collar,married,secondary,0,305,0,0,telephone,jul,169,3,0,0,unknown,0
56,services,married,secondary,0,5486,1,0,cellular,jul,251,3,0,0,unknown,0
27,management,single,tertiary,0,1,1,0,cellular,jul,764,4,0,0,unknown,1
46,entrepreneur,married,secondary,0,4000,0,0,cellular,jul,251,3,0,0,unknown,0
60,housemaid,married,primary,0,921,0,0,telephone,jul,23,15,0,0,unknown,0
46,technician,married,tertiary,0,16,0,0,cellular,jul,121,3,0,0,unknown,0
48,admin.,married,tertiary,0,1015,0,1,telephone,jul,100,3,0,0,unknown,0
36,blue-collar,married,secondary,0,0,1,0,cellular,jul,184,6,0,0,unknown,0
36,admin.,married,secondary,0,251,0,0,cellular,jul,180,7,0,0,unknown,0
30,self-employed,single,tertiary,0,166,0,0,cellular,jul,151,4,0,0,unknown,0
31,blue-collar,married,secondary,0,29,0,0,cellular,jul,130,3,0,0,unknown,0
47,management,married,tertiary,0,337,0,0,telephone,jul,300,5,0,0,unknown,0
59,management,married,tertiary,0,123,1,0,cellular,jul,70,6,0,0,unknown,0
30,admin.,single,secondary,0,285,1,0,cellular,jul,68,11,0,0,unknown,0
29,blue-collar,married,secondary,0,1175,1,1,cellular,jul,141,4,0,0,unknown,0
51,services,married,secondary,0,-437,0,1,cellular,jul,130,3,0,0,unknown,0
53,management,divorced,tertiary,1,0,1,1,cellular,jul,75,5,0,0,unknown,0
45,management,married,tertiary,0,81,0,1,cellular,jul,61,3,0,0,unknown,0
58,technician,married,secondary,0,86,0,0,cellular,jul,95,3,0,0,unknown,0
56,unemployed,divorced,tertiary,0,0,1,0,cellular,jul,1259,6,0,0,unknown,0
27,technician,single,secondary,0,489,1,0,cellular,jul,356,4,0,0,unknown,1
34,admin.,married,primary,0,412,1,0,cellular,jul,134,2,0,0,unknown,0
25,blue-collar,married,secondary,0,-288,0,1,cellular,jul,311,4,0,0,unknown,0
49,admin.,divorced,secondary,0,769,0,0,cellular,jul,157,4,0,0,unknown,0
27,housemaid,single,secondary,1,-319,0,1,cellular,jul,89,2,0,0,unknown,0
46,management,married,tertiary,0,37,1,0,cellular,jul,239,4,0,0,unknown,0
36,housemaid,married,primary,0,78,1,0,telephone,jul,2692,9,0,0,unknown,1
30,management,single,secondary,0,-62,0,1,cellular,jul,117,17,0,0,unknown,0
56,technician,divorced,unknown,0,1939,1,0,cellular,jul,121,3,0,0,unknown,0
59,housemaid,divorced,primary,0,2518,0,0,cellular,jul,675,3,0,0,unknown,1
38,technician,single,unknown,0,1923,0,0,cellular,jul,331,4,0,0,unknown,0
43,admin.,married,secondary,0,2682,0,0,cellular,jul,103,8,0,0,unknown,0
39,management,married,tertiary,0,346,0,0,cellular,jul,230,3,0,0,unknown,0
48,self-employed,married,tertiary,0,0,0,0,cellular,jul,100,5,0,0,unknown,0
27,services,divorced,secondary,0,397,0,1,cellular,jul,192,3,0,0,unknown,0
43,blue-collar,single,primary,0,2,1,0,cellular,jul,783,3,0,0,unknown,0
34,technician,single,tertiary,0,184,1,0,cellular,jul,87,3,0,0,unknown,0
44,services,married,secondary,0,972,1,0,cellular,jul,294,3,0,0,unknown,0
40,management,single,tertiary,0,89,1,0,cellular,jul,96,6,0,0,unknown,0
41,admin.,married,secondary,0,1705,0,0,cellular,jul,92,3,0,0,unknown,0
36,services,married,secondary,0,0,1,0,cellular,jul,54,12,0,0,unknown,0
36,services,married,secondary,0,-11,1,0,cellular,jul,172,28,0,0,unknown,0
39,technician,married,tertiary,0,-1099,1,0,cellular,jul,56,9,0,0,unknown,0
30,management,single,tertiary,1,35,0,0,cellular,jul,185,4,0,0,unknown,0
59,management,divorced,tertiary,0,0,0,0,telephone,jul,196,3,0,0,unknown,0
25,admin.,single,secondary,0,230,0,0,telephone,jul,394,14,0,0,unknown,0
51,housemaid,married,primary,0,1337,0,0,telephone,jul,74,6,0,0,unknown,0
43,admin.,married,secondary,0,378,0,0,cellular,jul,782,8,0,0,unknown,1
53,blue-collar,married,secondary,0,2047,0,0,telephone,jul,342,6,0,0,unknown,0
33,management,divorced,secondary,0,321,0,1,cellular,jul,151,10,0,0,unknown,0
48,housemaid,married,primary,0,283,1,0,telephone,jul,383,7,0,0,unknown,0
52,management,married,secondary,0,0,0,0,cellular,jul,249,3,0,0,unknown,0
54,technician,single,secondary,0,23,0,0,cellular,jul,93,4,0,0,unknown,0
40,management,married,tertiary,0,423,1,0,cellular,jul,134,24,0,0,unknown,0
59,blue-collar,married,primary,0,-209,0,0,telephone,jul,215,3,0,0,unknown,0
37,admin.,single,tertiary,0,869,0,0,cellular,jul,60,8,0,0,unknown,0
49,blue-collar,married,secondary,0,395,0,1,cellular,jul,188,3,0,0,unknown,0
30,management,married,tertiary,0,160,1,0,cellular,jul,83,4,0,0,unknown,0
39,blue-collar,married,secondary,0,8,0,0,cellular,jul,88,3,0,0,unknown,0
35,unemployed,married,unknown,0,144,0,0,cellular,jul,187,3,0,0,unknown,0
29,blue-collar,married,primary,0,630,1,0,cellular,jul,219,5,0,0,unknown,0
44,self-employed,married,unknown,0,680,1,0,telephone,jul,84,4,0,0,unknown,0
44,services,married,secondary,0,742,0,0,telephone,jul,77,5,0,0,unknown,0
26,services,married,secondary,1,13,1,1,cellular,jul,21,25,0,0,unknown,0
26,self-employed,single,tertiary,0,50,0,0,cellular,jul,160,4,0,0,unknown,0
33,management,married,tertiary,0,89,1,0,cellular,jul,61,4,0,0,unknown,0
55,retired,married,secondary,0,4194,0,1,telephone,jul,208,3,0,0,unknown,0
40,management,single,secondary,0,900,1,0,cellular,jul,84,2,0,0,unknown,0
29,admin.,single,secondary,0,345,1,1,cellular,jul,98,13,0,0,unknown,0
39,technician,single,secondary,0,391,0,1,cellular,jul,962,4,0,0,unknown,1
35,technician,married,secondary,1,-1322,1,0,cellular,jul,105,11,0,0,unknown,0
56,unemployed,married,unknown,0,846,1,0,telephone,jul,213,7,0,0,unknown,0
44,blue-collar,married,secondary,0,5414,0,0,cellular,jul,166,4,0,0,unknown,0
51,services,married,secondary,0,393,1,1,cellular,jul,111,8,0,0,unknown,0
33,unemployed,married,secondary,0,-144,0,0,cellular,jul,481,3,0,0,unknown,1
44,services,married,secondary,0,3536,0,0,cellular,jul,106,6,0,0,unknown,0
41,blue-collar,married,primary,0,1500,1,0,cellular,jul,101,6,0,0,unknown,0
40,services,divorced,secondary,0,694,1,0,cellular,jul,75,14,0,0,unknown,0
30,admin.,single,secondary,0,394,1,1,cellular,jul,75,3,0,0,unknown,0
34,admin.,married,secondary,0,244,1,0,cellular,jul,56,4,0,0,unknown,0
57,blue-collar,divorced,secondary,0,644,0,1,cellular,jul,263,4,0,0,unknown,0
50,technician,married,tertiary,0,3337,1,1,telephone,jul,24,14,0,0,unknown,0
43,admin.,married,secondary,0,0,0,0,cellular,jul,408,8,0,0,unknown,0
35,management,married,tertiary,0,11,0,0,cellular,jul,22,19,0,0,unknown,0
27,services,single,secondary,0,0,1,0,cellular,jul,35,6,0,0,unknown,0
30,admin.,married,secondary,0,116,1,0,cellular,jul,15,19,0,0,unknown,0
39,admin.,married,secondary,0,70,1,0,cellular,jul,13,11,0,0,unknown,0
56,management,married,tertiary,0,25290,0,0,cellular,jul,81,12,0,0,unknown,0
54,management,married,tertiary,0,1938,1,0,telephone,jul,81,7,0,0,unknown,0
44,management,single,tertiary,0,670,1,0,cellular,jul,435,6,0,0,unknown,0
53,entrepreneur,married,tertiary,0,17410,0,0,cellular,jul,59,6,0,0,unknown,0
45,blue-collar,married,secondary,0,726,1,0,cellular,jul,175,6,0,0,unknown,0
41,services,married,unknown,0,5980,1,0,cellular,jul,150,3,0,0,unknown,0
46,technician,married,secondary,0,5681,0,0,telephone,jul,43,5,0,0,unknown,0
59,management,divorced,tertiary,0,0,1,0,cellular,jul,52,8,0,0,unknown,0
56,management,married,secondary,0,208,0,1,telephone,jul,84,6,0,0,unknown,0
45,management,divorced,secondary,0,51,1,0,cellular,jul,67,8,0,0,unknown,0
58,management,married,tertiary,0,0,0,0,cellular,jul,85,4,0,0,unknown,0
38,unemployed,married,primary,0,311,0,0,telephone,jul,80,11,0,0,unknown,0
34,management,married,tertiary,0,82,0,0,cellular,jul,134,5,0,0,unknown,0
43,admin.,married,secondary,0,1996,0,1,cellular,jul,34,3,0,0,unknown,0
46,management,married,secondary,0,1114,0,0,cellular,jul,87,8,0,0,unknown,0
48,management,married,tertiary,0,10347,1,0,cellular,jul,153,6,0,0,unknown,0
54,services,married,secondary,0,2061,1,0,telephone,jul,301,7,0,0,unknown,0
59,blue-collar,married,primary,0,80,1,0,telephone,jul,46,21,0,0,unknown,0
59,retired,married,unknown,0,201,0,0,cellular,jul,69,7,0,0,unknown,0
41,management,single,secondary,0,1138,0,0,cellular,jul,283,18,0,0,unknown,0
38,technician,married,secondary,1,0,0,1,cellular,jul,44,28,0,0,unknown,0
41,technician,single,secondary,0,3023,0,0,cellular,jul,616,3,0,0,unknown,0
46,admin.,married,secondary,0,526,0,1,cellular,jul,251,3,0,0,unknown,0
59,blue-collar,divorced,primary,0,4399,1,0,telephone,jul,69,8,0,0,unknown,0
48,blue-collar,married,primary,0,816,1,0,cellular,jul,114,7,0,0,unknown,0
44,services,married,secondary,0,0,0,0,cellular,jul,160,5,0,0,unknown,0
43,admin.,married,secondary,0,352,0,1,cellular,jul,165,4,0,0,unknown,0
27,technician,single,secondary,0,0,0,0,cellular,jul,13,3,0,0,unknown,0
42,self-employed,married,tertiary,0,0,1,0,telephone,jul,650,19,0,0,unknown,0
37,blue-collar,married,secondary,0,417,0,0,cellular,jul,1212,5,0,0,unknown,0
49,retired,divorced,secondary,0,224,0,1,cellular,jul,79,4,0,0,unknown,0
53,retired,married,primary,0,118,0,0,telephone,jul,176,5,0,0,unknown,0
37,admin.,single,secondary,0,483,0,0,cellular,jul,11,11,0,0,unknown,0
35,technician,single,secondary,0,161,1,1,cellular,jul,175,4,0,0,unknown,0
38,admin.,married,tertiary,0,1209,0,0,cellular,jul,98,5,0,0,unknown,0
47,entrepreneur,married,secondary,0,404,0,0,telephone,jul,125,7,0,0,unknown,0
30,management,single,tertiary,0,47,0,1,cellular,jul,11,17,0,0,unknown,0
58,blue-collar,married,primary,0,0,1,0,cellular,jul,5,25,0,0,unknown,0
33,entrepreneur,married,tertiary,0,1636,0,0,cellular,jul,8,25,0,0,unknown,0
45,management,married,tertiary,0,385,0,1,cellular,jul,12,16,0,0,unknown,0
36,self-employed,single,tertiary,0,1240,0,0,cellular,jul,812,3,0,0,unknown,1
35,technician,single,tertiary,0,6763,0,0,telephone,jul,23,4,0,0,unknown,0
28,management,single,tertiary,0,1837,1,0,telephone,jul,49,3,0,0,unknown,0
42,admin.,married,secondary,0,3842,0,0,cellular,jul,130,4,0,0,unknown,0
46,admin.,single,secondary,0,272,0,0,cellular,jul,149,4,0,0,unknown,0
41,management,single,tertiary,0,0,0,0,cellular,jul,24,4,0,0,unknown,0
34,technician,single,tertiary,0,-554,1,1,cellular,jul,68,3,0,0,unknown,0
45,blue-collar,married,primary,0,-60,0,0,cellular,jul,110,4,0,0,unknown,0
46,management,married,tertiary,0,1139,0,0,cellular,jul,466,4,0,0,unknown,0
51,blue-collar,married,primary,0,63,1,1,cellular,jul,87,4,0,0,unknown,0
45,admin.,married,secondary,0,194,0,0,cellular,jul,517,4,0,0,unknown,0
23,housemaid,married,tertiary,0,1226,0,0,cellular,jul,350,4,0,0,unknown,0
47,management,married,unknown,0,4567,0,0,telephone,jul,921,4,0,0,unknown,0
48,retired,married,primary,0,1591,0,0,cellular,jul,217,4,0,0,unknown,0
35,blue-collar,divorced,primary,0,1792,1,0,cellular,jul,630,6,0,0,unknown,1
50,unemployed,divorced,tertiary,0,64,0,0,cellular,jul,81,6,0,0,unknown,0
37,management,married,unknown,1,62,1,0,cellular,jul,85,4,0,0,unknown,0
40,admin.,single,secondary,0,816,0,0,cellular,jul,114,8,0,0,unknown,0
35,services,married,secondary,0,1694,0,1,cellular,jul,55,6,0,0,unknown,0
50,blue-collar,married,secondary,0,37,1,1,cellular,jul,28,2,0,0,unknown,0
53,blue-collar,married,primary,0,880,0,0,cellular,jul,207,4,0,0,unknown,0
37,entrepreneur,married,primary,0,62,0,0,cellular,jul,404,2,0,0,unknown,0
39,services,divorced,secondary,0,42,0,0,cellular,jul,75,2,0,0,unknown,0
